name,review-count,cuisines,cost for 2,timings,rating
Opel Lounge,3 reviews,"Finger Food, Chinese, North Indian",₹100,11 AM to 11 PM,3.1
Fit Dish Fetish,1 Review,Healthy Food,₹150,10 AM to 10 PM,3.0
Rock N Roll,2 reviews,"Chinese, North Indian",₹250,11 AM to 10 PM,3.2
Desi Bites,4 reviews,"North Indian, Fast Food",₹300,11 AM to 11:30 PM,3.0
Hotel Ruchi Priya,2 reviews,North Indian,₹150,8:30 AM to 10:30 PM,-
Lamp House,1 Review,"Andhra, North Indian",₹300,"7 AM to 10 AM (Tue, Fri, Sun), Mon, Wed, Thu & Sat Closed",3.2
Sakho's Rasoi,3 reviews,Continental,₹900,12 Noon to 4 AM,-
Mr Gola,3 reviews,Desserts,₹700,"12 Noon to 2:30 PM, 7 PM to 10:30 PM",3.0
Eat N Drink,3 reviews,Fast Food,₹300,12:30 PM to 10:30 PM,2.7
Ugadi,1 Review,"Andhra, Biryani, North Indian, Chinese",₹100,11 AM to 11 PM,3.0
Mama's Restaurant,3 reviews,"North Indian, Chinese, Biryani",₹250,8 AM to 11 PM,2.9
Bismillah Ambur Biryani,5 reviews,Biryani,₹200,"7 AM to 2 PM, 4 PM to 9 PM",3.0
NGV Fast Food,2 reviews,"North Indian, Fast Food",₹350,11 AM to 11 PM,-
Mubarak Hotel,4 reviews,North Indian,₹300,11 AM to 11 PM,-
Donne Biryani House,3 reviews,Biryani,₹450,10 AM to 11 PM,-
A Little For Love,3 reviews,Bakery,₹500,11 AM to 11 PM,-
Shree Annapoorneshwari Mess,2 reviews,South Indian,₹300,"6 AM to 3 PM (Mon-Fri, Sun), Sat Closed",3.1
Sri Vasavi Yummy Tummy,2 reviews,Fast Food,₹250,11 AM to 11 PM,3.0
Jerry Mama's,5 reviews,Bakery,₹300,"11 AM to 4 PM, 7 PM to 11 PM",2.9
Sandras Bar & Restaurant,1 Review,North Indian,"₹1,000",10 AM to 10 PM,3.0
Guru Nanak Punjabi Dhaba,2 reviews,"North Indian, Chinese",₹300,"11 AM to 5 PM, 6 PM to 10:30 PM (Tue-Sun), Mon Closed",3.2
New Arya Bhavan,2 reviews,Street Food,₹300,2 PM to 10:30 PM,3.0
Vijaya Sagar,2 reviews,South Indian,₹250,11 AM to 11 PM,-
Annapoorna Restaurant,6 reviews,North Indian,₹500,7 AM to 9:30 PM,3.0
Sri Sai Juice Bangarpet Chats,2 reviews,"Beverages, Street Food",₹300,11 AM to 11 PM,3.1
Kadai Restaurant,2 reviews,"North Indian, Mughlai",₹150,10 AM to 10 PM,2.9
Moyra,3 reviews,Mithai,₹100,10 AM to 12 Midnight,3.0
Cake Palace,2 reviews,Bakery,₹200,9 AM to 11 PM,2.9
Annapoorweshwari Chat Shop,2 reviews,Street Food,₹300,9 AM to 4 PM,3.0
Kolkata Rolls On Dial,4 reviews,Fast Food,"₹1,000",11 AM to 11 PM,3.0
Ambur Azad Darbar,3 reviews,"North Indian, Fast Food, Biryani",₹500,10:30 AM to 9:30 PM,-
Real Taste Food House,1 Review,"North Indian, South Indian",₹60,10 AM to 11 PM,3.1
Dharwad Line Bazaar Mishra Pedha,3 reviews,Desserts,₹250,7:30 AM to 10:30 PM,3.0
Thottathil Restaurant,3 reviews,South Indian,₹500,12 Noon to 11:30 PM,-
Jade,1 Review,Continental,₹150,12 Noon to 10 PM,3.1
Fork a Noodle,3 reviews,Chinese,₹150,11 AM to 11 PM,-
Hotel Coronation,1 Review,"North Indian, Chinese",₹200,10 AM to 10 PM,-
Masala Xpress,4 reviews,South Indian,₹200,9 AM to 10 PM,3.0
Namma Dosa Mane,4 reviews,South Indian,₹150,Mon-Sun (9 AM to 10:30 PM),3.1
Shree Annapoorneshwari Dharshini,1 Review,"North Indian, South Indian, Chinese",₹350,8 AM to 10:30 PM,3.0
Mom's Momos,6 reviews,Chinese,₹300,11:30 AM to 11 PM,3.0
Adarsh Bakery,1 Review,"Bakery, Fast Food",₹200,10 AM to 10 PM,3.0
SunShine,3 reviews,"North Indian, Chinese",₹500,11 AM to 11 PM,3.1
Punjabi Tadka,3 reviews,North Indian,₹300,11 AM to 11 PM,3.0
Papa Da Punjabi Dhaba,4 reviews,"North Indian, Chinese",₹250,11 AM to 9:30 PM,2.9
Gold Field Restaurant,2 reviews,Biryani,₹800,11 AM to 11 PM,3.1
The Bakehouse,6 reviews,Cafe,₹500,9 AM to 10 PM,-
Amoeba Sports Bar,2 reviews,"Continental, Chinese",₹200,"11:30 AM to 4:30 PM, 6:30 PM to 10:30 PM",3.1
Vogga's Food Court,3 reviews,"North Indian, Chinese, Arabian",₹200,7 AM to 11 PM,3.0
Sai Prasadham,2 reviews,"North Indian, South Indian, Street Food",₹200,10 AM to 10 PM,-
Hotspot,2 reviews,"North Indian, Chinese, Fast Food",₹200,7 AM to 9:30 PM,3.0
The Green House Family Restaurant,2 reviews,"North Indian, Chinese",₹300,11 AM to 11:30 PM,3.0
Hotel Suki's,3 reviews,"North Indian, Chinese, South Indian",₹400,10:30 AM to 11 PM,3.1
Green Leaf Restaurant,3 reviews,"South Indian, Fast Food",₹250,11 AM to 10 PM,2.9
Dine Out Juice Point,3 reviews,"Juices, Beverages",₹150,09:30 AM to 8:30 PM,3.0
Thirsty Crow,2 reviews,"Juices, Beverages",₹500,11 AM to 11 PM,-
Mr. Soda& Pizza Cafe,3 reviews,"Fast Food, Beverages",₹150,11 AM to 11 PM,-
H3O,2 reviews,"North Indian, Chinese",₹200,10 AM to 10 PM,3.1
Bella Italia,3 reviews,Italian,₹200,9 AM to 10:30 PM,3.1
Shivas Bakery and Sweets,4 reviews,"Bakery, Desserts",₹300,11 AM to 10 PM,-
Haldiram's,2 reviews,Desserts,₹100,"12 Noon to 3:30 PM, 6:30 PM to 11 PM",2.7
Shree Durga,4 reviews,"North Indian, Chinese, Seafood",₹200,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.0
Jumboking,1 Review,Fast Food,₹100,11 AM to 11 PM,3.1
SV Juice Corner,4 reviews,"Beverages, Fast Food",₹200,12 Noon to 4 AM,3.0
Charu Ki Tapri The Street Cafe,2 reviews,"Cafe, Healthy Food",₹300,8 AM to 11 PM,2.9
Cheffie,4 reviews,Fast Food,₹300,11 AM to 11 PM,2.9
Mubarak Hotel,1 Review,North Indian,₹500,8 AM to 11 PM,3.0
Twilight Biryani Hut,1 Review,Biryani,₹400,12 Noon to 11:30 PM,3.0
My Chef's Menu,3 reviews,"Chinese, North Indian, South Indian",₹400,7 AM to 2:30 AM,3.2
Donne Biryani Mane,2 reviews,Biryani,₹600,8 AM to 11 PM,3.0
Sri Krishna Garden,1 Review,"Chinese, North Indian, South Indian",₹200,3 PM to 10 PM,-
The Hunger's Street,2 reviews,"North Indian, Chinese",₹100,7:30 AM to 11 PM,-
Hotel New Nandhini,2 reviews,South Indian,"₹1,500",11 AM to 11 PM,3.0
Lotus,2 reviews,"North Indian, Chinese",₹100,12 Noon to 11 PM,-
Biryani Lakhnawi,5 reviews,"Lucknowi, Biryani",₹400,"6 AM to 9 PM (Mon, Wed-Sun), Tue Closed",-
Kolkata Refreshments,1 Review,"Bengali, Fast Food",₹300,"11 AM to 5 PM, 7 PM to 11 PM (Mon-Thu, Sun), 11 AM to 5 PM, 7 PM to 1 AM (Fri-Sat)",-
Donne Biriyani Mane,4 reviews,Biryani,₹150,7:30 AM to 10:30 PM,-
Roll Junction,2 reviews,Fast Food,₹250,10 AM to 10:30 PM,3.0
Mixico,1 Review,Juices,₹300,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.1
Spoorthy Dosa Point,2 reviews,South Indian,₹150,8 AM to 10 PM,3.1
Sree Lakshmi Venkateshwara Andhra Mess,2 reviews,"Andhra, South Indian",₹300,10 AM to 10 PM,-
Om Sai Punjabi Dhabha,3 reviews,North Indian,₹400,8 AM to 10 PM,3.1
Kerala Foods,3 reviews,Kerala,₹400,12 Noon to 11 PM,3.0
Namma Mane,3 reviews,"South Indian, North Indian",₹200,24 Hours,-
Laale Da Dhaba,4 reviews,"North Indian, Street Food",₹500,11 AM to 11 PM,3.0
Indian Cafe,1 Review,Beverages,"₹2,000",7 AM to 10 PM,-
Al- Lazeez,4 reviews,"North Indian, Chinese, Fast Food",₹250,12 Noon to 10:30 PM,3.0
Sri Sagar,3 reviews,"South Indian, North Indian, Chinese",₹200,10 AM to 10 PM,-
Baker's Heart,2 reviews,Desserts,₹300,9 AM to 10 PM,-
Tasty Corner,4 reviews,South Indian,₹100,"11 AM to 11 PM (Tue-Sat), 11 AM to 10:30 PM (Sun), Mon Closed",2.9
Bangarpet Chats,3 reviews,Street Food,"₹1,500",9 AM to 10:15 PM,3.1
Food Of Punjab,2 reviews,North Indian,₹100,11 AM to 11 PM,2.9
YumAha,4 reviews,"Mughlai, Biryani",₹120,11 AM to 11 PM,3.1
Homely Curries & Pickles,3 reviews,"Biryani, Andhra",₹150,"7:30 AM to 11 AM, 12 Noon to 3:30 PM, 6 PM to 10 PM",3.0
Deccan Spices,3 reviews,"Biryani, Mughlai, Fast Food",₹250,"7:30 AM to 10:30 AM, 12:30 PM to 3 PM, 7 PM to 10 PM",3.1
Al Barack Restaurant,3 reviews,"Arabian, North Indian",₹250,10 AM to 11 PM,3.1
Malabar Family Restaurant,2 reviews,"North Indian, Chinese",₹450,"12 Noon to 3:30 PM, 6:30 PM to 11 PM",3.1
Hotel Sagar,3 reviews,"North Indian, Chinese, Andhra",₹100,11 AM to 11 PM,-
Punjabi's Food Corner,3 reviews,North Indian,₹300,7 AM to 10 PM,3.1
Calcutta Chats,3 reviews,Street Food,₹100,11 AM to 10 PM,-
Trivoli Garden - The Capitol,2 reviews,"Continental, Mughlai",₹600,7 AM to 11 PM,3.1
Ishta Upahar,2 reviews,Street Food,₹250,9 AM to 9:30 PM,-
Andhra Ruchulu,4 reviews,Andhra,₹200,11 AM to 11 PM,3.0
Amrutha Hyderabad Dham Biryani,2 reviews,Biryani,₹150,12 Noon to 12 Midnight,3.0
Wow! Sikkim Momo,2 reviews,"Chinese, North Indian",₹500,06:30 AM to 11 PM,3.1
Chennai Chutney Company,4 reviews,South Indian,₹400,"6 AM to 8 PM (Tue-Sun), Mon Closed",3.0
Delight Fast Food,3 reviews,"Chinese, North Indian, Biryani",₹200,"11 AM to 4 PM, 6:30 PM to 11 PM",-
Gajanan Mithai Ghar,2 reviews,"Desserts, Street Food",₹150,7 AM to 10 PM,-
Annapurna Mess,2 reviews,North Indian,₹100,12 Noon to 11 PM,3.0
Samrat Family Restaurant & Bar,2 reviews,"North Indian, Andhra, Chinese",₹200,10 AM to 8 PM,3.2
Rakesh ladduwala,3 reviews,Fast Food,₹300,11 AM to 11 PM,3.1
Anand Dum Biryani,2 reviews,Biryani,₹200,11 AM to 11 PM,3.0
Combo Box,3 reviews,"North Indian, South Indian, Chinese",₹150,8 AM to 11:30 PM,3.0
Tasting Room - Bengaluru Oota Company,3 reviews,"Mangalorean, South Indian",₹100,9 AM to 10 PM,3.0
Meishi,4 reviews,"Chinese, Thai",₹100,9 AM to 10:30 PM,3.0
Waikiki,2 reviews,"Fast Food, Beverages",₹100,"12 Noon to 3:30 PM, 7 PM to 11 PM",2.9
Gajanan Mithai Ghar,3 reviews,"Fast Food, Bakery, Desserts",₹500,11 AM to 10 PM,-
Bangalore Tiffin House,3 reviews,South Indian,₹300,7 AM to 11 PM,3.1
Strawberry Moon,3 reviews,Finger Food,₹400,11 AM to 11 PM,-
Luna Sweets,2 reviews,"Desserts, Mithai",₹400,8:30 AM to 10:30 PM,3.0
Chill Out,4 reviews,"Juices, Desserts",₹200,8 AM to 12 Midnight,3.1
Basant Mess,3 reviews,North Indian,₹200,11 AM to 11 PM,-
Vani Hindu Military Hotel,3 reviews,South Indian,₹300,11:30 AM to 11:30 PM,3.0
Century Restaurant,2 reviews,"North Indian, South Indian",₹400,12 Noon to 10 PM,-
Karavali Deluxe,3 reviews,"North Indian, Chinese",₹200,10 AM to 11 PM,-
Sri Ganesha Fruit Juice Centre,2 reviews,Juices,₹250,4 PM to 10 PM,3.0
Hotel Girish,1 Review,South Indian,₹500,10 AM to 10 PM,3.0
Kolkata Famous Kati Roll,2 reviews,Fast Food,₹300,"11:30 AM to 4:30 PM, 6:30 PM to 10:30 PM",-
Pizza Hut,3 reviews,Pizza,₹60,11 AM to 11:30 PM,3.0
"Vishal Sweets, Snacks & Breakfast",2 reviews,"Desserts, Street Food",₹100,"11 AM to 3:30 PM, 6:30 PM to 10:30 PM",-
Cafe Lady Bug,3 reviews,Fast Food,₹300,"12 Noon to 3:30 PM, 7 PM to 11 PM",-
Coorg Juice Park,3 reviews,Juices,₹300,9:30 AM to 9:30 PM,3.1
Madeena Hotel,2 reviews,"North Indian, South Indian, Chinese",₹100,11 AM to 11 PM,-
Malabar Plaza Family Restaurant,1 Review,"North Indian, Chinese",₹250,11 AM to 10:30 PM,3.0
Rasagola.in,3 reviews,Desserts,₹300,11 AM to 10 PM,3.0
Biryani Point,2 reviews,Biryani,₹400,11 AM to 11 PM,-
Shivas Juice & Ice Cream Parlour,4 reviews,"Juices, Beverages",₹200,8 AM to 11 PM,-
Sugar 'N' Spice Snacks Cafe,1 Review,"Fast Food, Street Food",₹350,11 AM to 11 PM,-
Chettinad Food House,4 reviews,"South Indian, Chettinad, North Indian",₹600,11 AM to 11 PM,-
Cool Palace,2 reviews,"Ice Cream, Beverages",₹150,8 AM to 10:30 PM,-
Roll & Roll,1 Review,Fast Food,₹300,1 PM to 10 PM,3.0
Juice Point,2 reviews,"Juices, Beverages",₹400,11 AM to 11 PM,-
Sree Ganesh Fruit Juice Centre,2 reviews,"Juices, Beverages",₹500,11 AM to 11 PM,3.1
Sai Suri Chats,1 Review,Street Food,₹200,11 AM to 11 PM,-
Bangalore Agarwal Bhavan,1 Review,"North Indian, Street Food, Desserts",₹500,10 AM to 10:30 PM,3.0
Food N Joyy,3 reviews,"South Indian, Chinese, Street Food",₹200,10:30 AM to 10:30 PM,-
New Fishland,2 reviews,South Indian,₹350,7:30 AM to 9:30 PM,3.1
Cakeport,1 Review,Bakery,₹200,"11 AM to 10 PM (Tue-Sun), Mon Closed",-
Crisp 'N' Crunch,4 reviews,Fast Food,₹200,7 AM to 11 PM,3.0
Crisp 'N' Crunch,1 Review,Fast Food,₹50,10 AM to 9:30 PM,-
Dairy Day Corner,3 reviews,"Ice Cream, Fast Food, Desserts",₹200,9 AM to 10 PM,3.0
Tandooriwala,4 reviews,North Indian,₹400,1 PM to 12 Midnight,3.0
Ice Berg,2 reviews,"Beverages, Fast Food",₹250,"6:30 AM to 12:30 PM, 4 PM to 9 PM",3.1
Hotel New Karavali,2 reviews,"Chinese, North Indian",₹100,7 AM to 10 PM,3.2
Nightpanda.in,3 reviews,"Fast Food, North Indian",₹800,10 AM to 11 PM,-
Mandya Military Hotel,3 reviews,South Indian,₹300,11 AM to 10 PM,-
In Time Cane Juice,2 reviews,"Juices, Beverages",₹100,1 PM to 10 PM,-
Rajasthani Sweets & Snacks,2 reviews,Street Food,₹500,11 AM to 11 PM,3.1
New Savera North Indian Hotel,1 Review,"Fast Food, Mughlai",₹150,"12 Noon to 4 PM, 7 PM to 11 PM",3.0
Raapchick,3 reviews,Fast Food,₹200,8 AM to 9 PM,3.1
New Roll Centre,3 reviews,Fast Food,₹100,6 AM to 9 PM,-
Shree Mithai,5 reviews,"Desserts, Street Food",₹450,"11 AM to 11 PM (Mon-Thu, Sun), 11 AM to 1 AM (Fri-Sat)",-
HKGN,2 reviews,North Indian,"₹1,000",11:30 AM to 10:30 PM,3.1
Reddy's Restaurant,2 reviews,"North Indian, Chinese, Andhra",₹300,8 AM to 9 PM,3.1
Ganesh Chat and Mess,2 reviews,North Indian,₹150,11 AM to 11 PM,3.0
Atithi Food Point,2 reviews,"North Indian, Chinese",₹300,11 AM to 11 PM,3.0
Akshya Deluxe,4 reviews,"North Indian, Chinese",₹200,"1 PM to 4 PM, 7 PM to 11 PM",-
India Biryani House,2 reviews,Biryani,₹100,12 Noon to 10 PM,3.1
Turmeric - Andhra Delicacies,1 Review,"Biryani, Andhra",₹400,7:30 AM to 8 PM,3.1
Calcutta Healthy Bite,4 reviews,"South Indian, North Indian",₹150,6:30 AM to 10:30 PM,-
Combo Box,2 reviews,"North Indian, South Indian, Chinese",₹400,11 AM to 11 PM,3.0
Taste Of Tongue,2 reviews,Fast Food,₹300,10 AM to 11 PM,3.0
Malabar Plaza Family Restaurant,2 reviews,"Kerala, South Indian",₹300,7:30 AM to 9 PM (Mon-Sun),-
Sharma Family Dhaba,4 reviews,North Indian,₹250,7 AM to 11 PM,3.1
Hotel Kakatiya,4 reviews,Andhra,₹700,8 AM to 10 PM,3.0
North Indian Hotel,3 reviews,North Indian,₹100,11 AM to 10 PM,-
Karnataka Biriyani Paradise,4 reviews,"North Indian, Biryani",₹350,10 AM to 10 PM,-
Calcutta Chaat,2 reviews,Street Food,₹300,07:30 AM to 10 PM,-
Coconut Bunch,2 reviews,South Indian,₹200,10 AM to 1 AM,-
Chilly Filly,2 reviews,Fast Food,₹400,12 Noon to 10:30 PM,-
S.S.R Dum Biryani,1 Review,"North Indian, Chinese",₹100,10 AM to 10 PM,-
Scanda's Darshini,1 Review,South Indian,₹200,10 AM to 10 PM,3.0
Dakshin Restaurant,2 reviews,"North Indian, Chinese, Continental",₹300,"11 AM to 3:30 PM, 6:30 PM to 11 PM",-
Street Yum,1 Review,North Indian,₹400,7 AM to 10 PM,-
Sri Venkateshwara Sweet House,3 reviews,Desserts,₹300,9 AM to 11 PM,-
Mantra Multicuisine Restaurant,3 reviews,"South Indian, Chinese",₹200,11 AM to 11 PM,-
Impala Biryani,1 Review,"Biryani, North Indian",₹500,"6 AM to 2 PM, 6 PM to 9:30 PM",-
Food Parade Rajmahal,1 Review,Street Food,₹100,8 AM to 11 PM,-
Sankranthi Veg,2 reviews,"South Indian, North Indian, Chinese",₹150,7:30 AM to 10 PM,3.1
Indian Tawa,2 reviews,"North Indian, Chinese, Mughlai",₹200,12:30 PM to 11 PM,3.1
Grab n Go - Aloft Hotel,3 reviews,"American, Fast Food",₹200,12 Noon to 10:30 PM,3.0
Durlabha Delights,3 reviews,"North Indian, Chinese",₹600,7 AM to 10 PM,3.0
Chutneys Cafe,2 reviews,South Indian,₹200,6 AM to 10:30 PM,3.1
Cafe KJ,2 reviews,Continental,₹300,6 AM to 10 PM,3.1
Kolkata Famous Kati Rolls,2 reviews,Fast Food,₹150,11 AM to 11 PM,3.1
Fresh Juice Junction,5 reviews,"Beverages, Fast Food",₹200,9 AM to 9 PM,3.0
Leon's Take Away,3 reviews,"Chinese, North Indian, Fast Food",₹500,10 AM to 11 PM,2.9
Juice Junction,1 Review,"Juices, Fast Food",₹150,24 Hours,3.0
Panchavati,3 reviews,"North Indian, Chinese",₹500,11 AM to 11 PM,3.1
South Taste,2 reviews,South Indian,₹100,7:30 AM to 10:30 PM,-
Korner Chefs,2 reviews,Fast Food,₹200,10 AM to 10 PM,3.0
Chackochi Mess,2 reviews,"Kerala, South Indian",₹300,"11 AM to 3:30 PM, 7:30 PM to 11 PM",3.1
Confident Amoon,1 Review,North Indian,₹200,11 AM to 11 PM,3.0
Ganesh Fruit Juice Centre,2 reviews,Juices,₹400,"12 Noon to 4 PM, 7 PM to 11 PM",-
Hotel Annapurna,2 reviews,"North Indian, Chinese",₹200,10:30 AM to 11:30 PM,-
Mazedaar,1 Review,"North Indian, Chinese",₹150,"12 Noon to 4 PM, 7 PM to 10:30 PM (Tue-Sun), Mon Closed",-
Annapurna's Sai Brindavan Fast Food,2 reviews,"South Indian, Street Food",₹250,11 AM to 11 PM,3.0
Messy's,2 reviews,"Healthy Food, Ice Cream, Juices, Tea",₹250,"11:30 AM to 3:30 PM, 6:30 PM to 10:30 PM",3.0
Kaveri Fast Food,2 reviews,Fast Food,₹500,11 AM to 11 PM,-
Amrutha Sweets,3 reviews,"Street Food, Mithai",₹300,6 AM to 11 PM,2.9
Bharath Restaurant,3 reviews,"North Indian, Chinese",₹350,11 AM to 11 PM,3.0
MMA Kabab & Rolls,1 Review,"North Indian, Fast Food, Chinese",₹150,11 AM to 11 PM,-
Madhruai Idly Shop,3 reviews,South Indian,₹200,5 PM to 9:30 PM,3.0
Mahalakshmi Refreshments,3 reviews,South Indian,₹200,"11:30 AM to 3:30 PM, 6:30 PM to 11 PM",-
Park Inn,1 Review,"North Indian, South Indian",₹150,9 PM to 3 AM,-
Atithi Satkaar,2 reviews,South Indian,₹200,7 AM to 11 PM,3.0
New Biryani House,1 Review,"Biryani, Chinese, Fast Food",₹300,"11 AM to 3:30 PM, 6:30 PM to 11 PM",3.0
Chocolate Junction,4 reviews,"Bakery, Ice Cream",₹850,8 AM to 8 PM,3.0
Victoria Terminus,2 reviews,"Fast Food, Maharashtrian",₹400,10:30 AM to 9:30 PM,3.1
Arebian Fast Food,3 reviews,"North Indian, Chinese",₹300,7 AM to 10:30 PM,-
Hotel Paradise,2 reviews,Fast Food,₹200,5 PM to 11 PM,3.1
SofiyaCakes,2 reviews,"Bakery, Desserts",₹300,9 AM to 10 PM,-
Lakshmi Juice & Chats,3 reviews,"Juices, Fast Food",₹800,7 AM to 11 PM,-
Samaksh Restaurant & Cafe,2 reviews,"Chinese, Fast Food, North Indian",₹300,8:30 AM to 10 PM,3.0
Kolbeh,3 reviews,"British, Burger",₹300,11:30 AM to 11 PM,-
Cocktail,1 Review,"Fast Food, Juices",₹150,10:30 AM to 11 PM,-
Wild Range,2 reviews,Arabian,₹150,11 AM to 11 PM,-
Gajanana Juice Centre,1 Review,Juices,₹350,"7 AM to 4 PM, 7 PM to 11 PM",-
Royal Restaurant,2 reviews,"North Indian, Chinese",₹300,11 AM to 11 PM,2.9
Biryani Magic,2 reviews,"North Indian, Chinese",₹350,7 AM to 11 PM,-
Cool Magic,2 reviews,"Beverages, Juices",₹200,6 AM to 11:30 PM,3.0
Aahar Family Restaurant,2 reviews,"South Indian, Andhra, Hyderabadi",₹200,11 AM to 11 PM,-
Wow Sikkim Momo's,1 Review,"Chinese, North Indian",₹350,7:30 AM to 11 PM,3.1
Bhel Corner,2 reviews,Street Food,₹100,"11 AM to 11 PM (Tue-Sun), Mon Closed",3.0
Daily Bite,2 reviews,"Desserts, Fast Food",₹400,7 AM to 10 PM,3.0
Jayanagar Military Hotel,3 reviews,Andhra,₹200,11 AM to 6 PM,-
Little Chinese Hotel,3 reviews,"Chinese, Thai",₹150,10 AM to 10 PM,3.0
North Indian Food Point,1 Review,"North Indian, Chinese",₹500,"11 AM to 3:30 PM, 7 PM to 11 PM",-
Home Food Punjabi Dhabha,1 Review,North Indian,₹400,12:30 PM to 11:33 PM,3.0
Juice Junction,3 reviews,Beverages,₹600,"07:30 AM to 11 AM, 12 Noon to 3:30 PM, 6:30 PM to 10:30 PM",-
Foodie Junction,2 reviews,"North Indian, Chinese",₹200,7 AM to 10:30 PM,3.0
Charus Pork Way,3 reviews,Fast Food,₹200,8 AM to 11 PM,-
Baker Don's,2 reviews,"Bakery, Desserts","₹1,400",8 AM to 10 PM,3.1
Two to Tango,1 Review,Fast Food,₹200,11 AM to 11 PM,-
Kerala Restaurant,4 reviews,Kerala,₹200,"1 PM to 3 PM, 6 PM to 10:30 PM",-
Tiki Taka,2 reviews,"North Indian, South Indian, Chinese",₹400,11 AM to 11 PM,3.1
New Shastri Sagar,2 reviews,"North Indian, South Indian, Chinese, Fast Food",₹200,8 AM to 10:30 PM,-
Iyengars' Bakery,4 reviews,Bakery,₹750,2:30 PM to 9:30 PM,2.9
The Bangalore Pantry,2 reviews,"North Indian, South Indian",₹300,8:30 AM to 11 PM,3.0
Kolkata Roll House,2 reviews,Fast Food,₹300,11 AM to 11 PM,3.0
The Vegetarian's,1 Review,North Indian,₹200,12 Noon to 10 PM,3.0
Aangan - Ramanashree California,2 reviews,North Indian,₹350,11 AM to 11 PM,-
Hotel Masthi Kabab,4 reviews,"North Indian, Chinese",₹150,12 Noon to 4 AM,3.0
New Taj,2 reviews,"North Indian, Chinese",₹200,11 AM to 11 PM,-
Shiv Shankar Chaats,3 reviews,Street Food,₹400,7 AM to 10:30 PM,-
Sri Ganesh Sweets,2 reviews,Desserts,₹100,10 AM to 10 PM,3.1
Pete Thindi,1 Review,"South Indian, Chinese",₹250,7:30 AM to 11:30 PM,3.0
JKs Naati Manae,2 reviews,North Indian,₹100,"10 AM to 10 PM (Tue-Sun), Mon Closed",2.9
Hotel Hypercity,2 reviews,"North Indian, Chinese",₹150,9 AM to 10 PM,-
Roll Corner,2 reviews,Street Food,₹900,"11 AM to 4 PM, 7 PM to 11 PM",-
Nirmala Kitchen,3 reviews,North Indian,₹350,"7 AM to 10:30 AM, 11 AM to 3 PM, 7 PM to 11 PM",-
Al Noor,3 reviews,"North Indian, Chinese",₹100,12 Noon to 11 PM,-
Hot Coffee,3 reviews,South Indian,₹300,11 AM to 11 PM,3.0
Badal's,1 Review,Fast Food,₹250,8 AM to 11 PM,3.1
Sri Balaji Sweets,4 reviews,"Street Food, Mithai",₹150,11 AM to 10 PM,-
Kulfi Adda,1 Review,"Ice Cream, Desserts",₹150,8:30 AM to 10:30 PM,3.0
Kabsa House,3 reviews,North Indian,₹350,8 AM to 10 PM,3.0
Al Khwaja,1 Review,"North Indian, Chinese",₹350,10 AM to 10 PM,-
Naati Park Restaurant,2 reviews,"Biryani, South Indian, North Indian, Chinese",₹400,1 PM to 10 PM,3.1
Chowk Tea Stall,1 Review,"Street Food, Fast Food",₹100,11 AM to 10 PM,3.0
Veglife Store,3 reviews,"Beverages, Healthy Food",₹300,9 AM to 9 PM,3.0
Xtreme Sports Bar,2 reviews,"Continental, Chinese, North Indian",₹500,11 AM to 11 PM,3.0
Biryani Palace,3 reviews,"Biryani, Fast Food",₹400,11 AM to 11 PM,-
Queens Food Corner,2 reviews,"Kerala, South Indian",₹150,8 AM to 10 PM,-
Candy Cafe,3 reviews,Cafe,₹150,10 AM to 10 PM,3.0
Sai Kripa Food Point,1 Review,"North Indian, Chinese",₹150,11 AM to 11 PM,-
Lotus Royal Cuisine,2 reviews,"North Indian, Chinese",₹300,"8 AM to 10 PM (Mon-Sat), Sun Closed",3.0
Khan's Biryani,1 Review,"Biryani, North Indian",₹300,"10 AM to 9 PM (Mon-Fri), Sat & Sun Closed",-
Ranganatha Veg,3 reviews,South Indian,₹700,10 AM to 10 PM,3.0
Mallappar's Best Bakery,1 Review,"Bakery, Fast Food",₹300,10 AM to 10:30 PM,3.0
Friends Tandoor,1 Review,"Chinese, Indian, North Indian",₹200,11 AM to 10 PM,-
Raj Bhavan Sweets,2 reviews,Mithai,₹100,11 AM to 11 PM,2.9
Indira Darshini,2 reviews,South Indian,₹350,"11 AM to 3 PM, 6:30 PM to 11 PM",3.0
Hotel Panchami Grand,2 reviews,"Chinese, North Indian, South Indian",₹400,"12 Noon to 4 PM, 7 PM to 11 PM",3.0
S R & Sons Bakery,2 reviews,Bakery,₹200,7 AM to 11:30 PM,-
Anamika Roll Centre,2 reviews,"North Indian, Fast Food",₹400,24 Hours,-
Wow Vada Pav,1 Review,"Fast Food, Street Food",₹400,7 AM to 10 PM,3.1
